application_number,sponsor_name,brand_name,product_number,reference_drug,active_ingredients,referenced_standard,dosage_form,route,marketing_status
ANDA077131,SUN PHARM,RIVASTIGMINE TARTRATE,001,No,,No,CAPSULE,ORAL,Discontinued
ANDA077155,SANDOZ,FENOLDOPAM MESYLATE,001,No,,No,INJECTABLE,INJECTION,Discontinued
NDA006931,GLAXOSMITHKLINE,SYNCURINE,002,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA077161,GLAND PHARMA LTD,AMIODARONE HYDROCHLORIDE,001,No,,Yes,INJECTABLE,INJECTION,Prescription
ANDA077171,PH HEALTH,CLONAZEPAM,004,No,,Yes,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077171,PH HEALTH,CLONAZEPAM,002,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077171,PH HEALTH,CLONAZEPAM,005,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077171,PH HEALTH,CLONAZEPAM,003,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077171,PH HEALTH,CLONAZEPAM,001,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077172,SUN PHARM INDS (IN),ONDANSETRON HYDROCHLORIDE,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA077176,NESHER PHARMS,METOPROLOL SUCCINATE,001,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Discontinued
NDA017540,DELL LABS,HEPARIN SODIUM,004,No,,No,INJECTABLE,INJECTION,Discontinued
NDA017540,DELL LABS,HEPARIN SODIUM,002,No,,No,INJECTABLE,INJECTION,Discontinued
NDA017540,DELL LABS,HEPARIN SODIUM,005,No,,No,INJECTABLE,INJECTION,Discontinued
NDA017540,DELL LABS,HEPARIN SODIUM,003,No,,No,INJECTABLE,INJECTION,Discontinued
NDA017540,DELL LABS,HEPARIN SODIUM,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA077194,BARR,CLONAZEPAM,004,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077194,BARR,CLONAZEPAM,002,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077194,BARR,CLONAZEPAM,005,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077194,BARR,CLONAZEPAM,003,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077194,BARR,CLONAZEPAM,001,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077198,ACTAVIS LABS FL INC,ALPRAZOLAM,004,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Discontinued
ANDA077198,ACTAVIS LABS FL INC,ALPRAZOLAM,002,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Discontinued
ANDA077198,ACTAVIS LABS FL INC,ALPRAZOLAM,003,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Discontinued
ANDA077198,ACTAVIS LABS FL INC,ALPRAZOLAM,001,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Discontinued
ANDA077201,APOTEX INC,KETOROLAC TROMETHAMINE,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA077204,PH HEALTH,CHOLESTYRAMINE,002,No,,No,POWDER,ORAL,Prescription
ANDA077204,PH HEALTH,CHOLESTYRAMINE,001,No,,No,POWDER,ORAL,Prescription
ANDA077211,RANBAXY LABS LTD,METFORMIN HYDROCHLORIDE,001,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Discontinued
ANDA077220,LANNETT CO INC,PILOCARPINE HYDROCHLORIDE,001,No,,No,TABLET,ORAL,Prescription
ANDA077220,LANNETT CO INC,PILOCARPINE HYDROCHLORIDE,002,No,,No,TABLET,ORAL,Prescription
ANDA077248,IMPAX LABS,PILOCARPINE HYDROCHLORIDE,002,No,,No,TABLET,ORAL,Prescription
ANDA077248,IMPAX LABS,PILOCARPINE HYDROCHLORIDE,001,No,,No,TABLET,ORAL,Prescription
NDA017550,GEN ELECTRIC,XENON XE 133,003,No,,No,GAS,INHALATION,Discontinued
NDA017550,GEN ELECTRIC,XENON XE 133,001,No,,No,GAS,INHALATION,Discontinued
ANDA077272,TORRENT PHARMS,CARBAMAZEPINE,003,No,,No,TABLET,ORAL,Discontinued
ANDA077272,TORRENT PHARMS,CARBAMAZEPINE,001,No,,No,TABLET,ORAL,Discontinued
ANDA077272,TORRENT PHARMS,CARBAMAZEPINE,004,No,,No,TABLET,ORAL,Discontinued
ANDA077272,TORRENT PHARMS,CARBAMAZEPINE,002,No,,No,TABLET,ORAL,Prescription
ANDA077273,ECR PHARMA,TUSSICAPS,001,No,,No,"CAPSULE, EXTENDED RELEASE",ORAL,Discontinued
ANDA077273,ECR PHARMA,TUSSICAPS,002,No,,No,"CAPSULE, EXTENDED RELEASE",ORAL,Discontinued
ANDA077280,WATSON LABS,GLIMEPIRIDE,003,No,,No,TABLET,ORAL,Discontinued
ANDA077280,WATSON LABS,GLIMEPIRIDE,001,No,,No,TABLET,ORAL,Discontinued
ANDA077280,WATSON LABS,GLIMEPIRIDE,002,No,,No,TABLET,ORAL,Discontinued
ANDA077285,WATSON LABS INC,BUPROPION HYDROCHLORIDE,002,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Prescription
ANDA077285,WATSON LABS INC,BUPROPION HYDROCHLORIDE,001,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Prescription
ANDA077296,CHARTWELL RX,DIVALPROEX SODIUM,003,No,,No,"TABLET, DELAYED RELEASE",ORAL,Prescription
ANDA077296,CHARTWELL RX,DIVALPROEX SODIUM,001,No,,No,"TABLET, DELAYED RELEASE",ORAL,Prescription
ANDA077296,CHARTWELL RX,DIVALPROEX SODIUM,002,No,,No,"TABLET, DELAYED RELEASE",ORAL,Prescription
ANDA077338,P AND L DEV LLC,IBUPROFEN,001,No,,No,CAPSULE,ORAL,Over-the-counter
ANDA077353,CHARTWELL,ALLOPURINOL,001,No,,No,TABLET,ORAL,Prescription
ANDA077353,CHARTWELL,ALLOPURINOL,002,No,,No,TABLET,ORAL,Prescription
ANDA077357,RANBAXY,LAMIVUDINE,001,No,,,TABLET,ORAL,None (Tentative Approval)
ANDA077394,HOSPIRA,SODIUM BICARBONATE,001,No,,No,SOLUTION,INTRAVENOUS,Discontinued
ANDA077394,HOSPIRA,SODIUM BICARBONATE,002,No,,No,SOLUTION,INTRAVENOUS,Discontinued
ANDA077397,INVAGEN PHARMS,SERTRALINE HYDROCHLORIDE,002,No,,No,TABLET,ORAL,Prescription
ANDA077397,INVAGEN PHARMS,SERTRALINE HYDROCHLORIDE,003,No,,No,TABLET,ORAL,Prescription
ANDA077397,INVAGEN PHARMS,SERTRALINE HYDROCHLORIDE,001,No,,No,TABLET,ORAL,Prescription
ANDA077405,PHARM ASSOC,RANITIDINE HYDROCHLORIDE,001,No,,No,SYRUP,ORAL,Discontinued
ANDA077425,MEITHEAL,ADENOSINE,002,No,,Yes,SOLUTION,INTRAVENOUS,Prescription
ANDA077425,MEITHEAL,ADENOSINE,001,No,,Yes,SOLUTION,INTRAVENOUS,Prescription
NDA017566,ALLERGAN,BREVICON 21-DAY,001,No,,No,TABLET,ORAL-21,Discontinued
ANDA077431,HIKMA,EXEMESTANE,001,No,,No,TABLET,ORAL,Discontinued
ANDA077438,SANDOZ,LEVOFLOXACIN,003,No,,No,TABLET,ORAL,Discontinued
ANDA077438,SANDOZ,LEVOFLOXACIN,001,No,,No,TABLET,ORAL,Discontinued
ANDA077438,SANDOZ,LEVOFLOXACIN,002,No,,No,TABLET,ORAL,Discontinued
ANDA077525,SUN PHARM INDS LTD,GABAPENTIN,002,No,,No,TABLET,ORAL,Discontinued
ANDA077525,SUN PHARM INDS LTD,GABAPENTIN,001,No,,No,TABLET,ORAL,Discontinued
ANDA077526,CHARTWELL RX,RIZATRIPTAN BENZOATE,001,No,,No,TABLET,ORAL,Prescription
ANDA077526,CHARTWELL RX,RIZATRIPTAN BENZOATE,002,No,,No,TABLET,ORAL,Prescription
ANDA077527,BARR,DROSPIRENONE AND ETHINYL ESTRADIOL,001,No,,No,TABLET,ORAL-28,Discontinued
ANDA077555,SUN PHARM INDS,TIAGABINE HYDROCHLORIDE,002,No,,No,TABLET,ORAL,Discontinued
ANDA077555,SUN PHARM INDS,TIAGABINE HYDROCHLORIDE,001,No,,No,TABLET,ORAL,Discontinued
ANDA077557,SUN PHARM INDS,ONDANSETRON,001,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077557,SUN PHARM INDS,ONDANSETRON,002,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA077562,SANDOZ INC,ZIPRASIDONE HYDROCHLORIDE,004,No,,No,CAPSULE,ORAL,Prescription
ANDA077562,SANDOZ INC,ZIPRASIDONE HYDROCHLORIDE,002,No,,No,CAPSULE,ORAL,Prescription
ANDA077562,SANDOZ INC,ZIPRASIDONE HYDROCHLORIDE,003,No,,No,CAPSULE,ORAL,Prescription
ANDA077562,SANDOZ INC,ZIPRASIDONE HYDROCHLORIDE,001,No,,No,CAPSULE,ORAL,Prescription
ANDA077565,DR REDDYS LABS INC,ZIPRASIDONE HYDROCHLORIDE,004,No,,No,CAPSULE,ORAL,Prescription
ANDA077565,DR REDDYS LABS INC,ZIPRASIDONE HYDROCHLORIDE,002,No,,No,CAPSULE,ORAL,Prescription
ANDA077565,DR REDDYS LABS INC,ZIPRASIDONE HYDROCHLORIDE,003,No,,No,CAPSULE,ORAL,Prescription
ANDA077565,DR REDDYS LABS INC,ZIPRASIDONE HYDROCHLORIDE,001,No,,No,CAPSULE,ORAL,Prescription
ANDA077631,SUN PHARM INDS INC,CETIRIZINE HYDROCHLORIDE ALLERGY,004,No,,No,"TABLET, CHEWABLE",ORAL,Discontinued
ANDA077631,SUN PHARM INDS INC,CETIRIZINE HYDROCHLORIDE HIVES RELIEF,002,No,,No,"TABLET, CHEWABLE",ORAL,Discontinued
ANDA077631,SUN PHARM INDS INC,CETIRIZINE HYDROCHLORIDE ALLERGY,003,No,,No,"TABLET, CHEWABLE",ORAL,Discontinued
ANDA077631,SUN PHARM INDS INC,CETIRIZINE HYDROCHLORIDE HIVES RELIEF,001,No,,No,"TABLET, CHEWABLE",ORAL,Discontinued
NDA017601,SCHERING,OPTIMINE,001,No,,No,TABLET,ORAL,Discontinued
ANDA077641,ANI PHARMS,ZONISAMIDE,003,No,,No,CAPSULE,ORAL,Discontinued
ANDA077641,ANI PHARMS,ZONISAMIDE,001,No,,No,CAPSULE,ORAL,Discontinued
ANDA077641,ANI PHARMS,ZONISAMIDE,002,No,,No,CAPSULE,ORAL,Discontinued
ANDA077652,ZYDUS LIFESCIENCES,LEVOFLOXACIN,003,No,,No,TABLET,ORAL,Prescription
ANDA077652,ZYDUS LIFESCIENCES,LEVOFLOXACIN,001,No,,No,TABLET,ORAL,Prescription
ANDA077652,ZYDUS LIFESCIENCES,LEVOFLOXACIN,002,No,,No,TABLET,ORAL,Prescription
ANDA077653,ZYDUS PHARMS USA,VENLAFAXINE HYDROCHLORIDE,002,No,,No,TABLET,ORAL,Prescription
ANDA077653,ZYDUS PHARMS USA,VENLAFAXINE HYDROCHLORIDE,005,No,,No,TABLET,ORAL,Prescription
ANDA077653,ZYDUS PHARMS USA,VENLAFAXINE HYDROCHLORIDE,003,No,,No,TABLET,ORAL,Prescription
ANDA077653,ZYDUS PHARMS USA,VENLAFAXINE HYDROCHLORIDE,001,No,,No,TABLET,ORAL,Prescription
ANDA077653,ZYDUS PHARMS USA,VENLAFAXINE HYDROCHLORIDE,004,No,,No,TABLET,ORAL,Prescription
ANDA077678,COSETTE,MOMETASONE FUROATE,001,No,,No,LOTION,TOPICAL,Discontinued
ANDA077698,CURIUM,THALLOUS CHLORIDE TL 201,001,No,,No,INJECTABLE,INTRAVENOUS,Discontinued
ANDA077702,AUROBINDO,NEVIRAPINE,001,No,,Yes,SUSPENSION,ORAL,Prescription
NDA017609,OTSUKA ICU MEDCL,NORMOSOL-R AND DEXTROSE 5% IN PLASTIC CONTAINER,001,No,,No,INJECTABLE,INJECTION,Prescription
ANDA077742,PH HEALTH,OLANZAPINE AND FLUOXETINE HYDROCHLORIDE,004,No,,No,CAPSULE,ORAL,Prescription
ANDA077742,PH HEALTH,OLANZAPINE AND FLUOXETINE HYDROCHLORIDE,002,No,,No,CAPSULE,ORAL,Prescription
ANDA077742,PH HEALTH,OLANZAPINE AND FLUOXETINE HYDROCHLORIDE,005,No,,No,CAPSULE,ORAL,Prescription
ANDA077742,PH HEALTH,OLANZAPINE AND FLUOXETINE HYDROCHLORIDE,003,No,,No,CAPSULE,ORAL,Prescription
ANDA077742,PH HEALTH,OLANZAPINE AND FLUOXETINE HYDROCHLORIDE,001,No,,No,CAPSULE,ORAL,Prescription
ANDA077744,MYLAN,SUMATRIPTAN SUCCINATE,003,No,,No,TABLET,ORAL,Prescription
ANDA077744,MYLAN,SUMATRIPTAN SUCCINATE,001,No,,No,TABLET,ORAL,Prescription
ANDA077744,MYLAN,SUMATRIPTAN SUCCINATE,002,No,,No,TABLET,ORAL,Prescription
ANDA077754,OXFORD PHARMS,LORAZEPAM,002,No,,No,TABLET,ORAL,Prescription
ANDA077754,OXFORD PHARMS,LORAZEPAM,003,No,,No,TABLET,ORAL,Prescription
ANDA077754,OXFORD PHARMS,LORAZEPAM,001,No,,No,TABLET,ORAL,Prescription
ANDA077774,AUROBINDO PHARMA,STAVUDINE,001,No,,No,FOR SOLUTION,ORAL,Discontinued
ANDA077784,RATIOPHARM,RISPERIDONE,001,No,,No,TABLET,ORAL,Discontinued
ANDA077784,RATIOPHARM,RISPERIDONE,006,No,,No,TABLET,ORAL,Discontinued
ANDA077784,RATIOPHARM,RISPERIDONE,004,No,,No,TABLET,ORAL,Discontinued
ANDA077784,RATIOPHARM,RISPERIDONE,002,No,,No,TABLET,ORAL,Discontinued
ANDA077784,RATIOPHARM,RISPERIDONE,005,No,,No,TABLET,ORAL,Discontinued
ANDA077784,RATIOPHARM,RISPERIDONE,003,No,,No,TABLET,ORAL,Discontinued
ANDA077790,HOSPIRA,FLUDARABINE PHOSPHATE,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA077801,TARO,OXCARBAZEPINE,002,No,,No,TABLET,ORAL,Prescription
ANDA077801,TARO,OXCARBAZEPINE,003,No,,No,TABLET,ORAL,Prescription
ANDA077801,TARO,OXCARBAZEPINE,001,No,,No,TABLET,ORAL,Prescription
ANDA077811,HERITAGE,NIMODIPINE,001,No,,No,CAPSULE,ORAL,Prescription
ANDA077827,PAR PHARM,OXANDROLONE,002,No,,No,TABLET,ORAL,Discontinued
ANDA077827,PAR PHARM,OXANDROLONE,001,No,,No,TABLET,ORAL,Discontinued
ANDA077834,ACELLA,AMIODARONE HYDROCHLORIDE,001,No,,No,INJECTABLE,INJECTION,Prescription
ANDA077840,HOSPIRA,ONDANSETRON HYDROCHLORIDE,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA077841,WEST-WARD PHARMS INT,PENTOSTATIN,001,No,,No,INJECTABLE,INJECTION,Prescription
ANDA077850,IVAX SUB TEVA PHARMS,NICOTINE POLACRILEX,001,No,,No,"GUM, CHEWING",BUCCAL,Discontinued
ANDA077864,HIKMA PHARMS,SERTRALINE HYDROCHLORIDE,002,No,,No,TABLET,ORAL,Discontinued
ANDA077864,HIKMA PHARMS,SERTRALINE HYDROCHLORIDE,003,No,,No,TABLET,ORAL,Discontinued
ANDA077864,HIKMA PHARMS,SERTRALINE HYDROCHLORIDE,001,No,,No,TABLET,ORAL,Discontinued
ANDA077870,AUROBINDO PHARMA,GLYBURIDE AND METFORMIN HYDROCHLORIDE,003,No,,No,TABLET,ORAL,Prescription
ANDA077870,AUROBINDO PHARMA,GLYBURIDE AND METFORMIN HYDROCHLORIDE,001,No,,No,TABLET,ORAL,Prescription
ANDA077870,AUROBINDO PHARMA,GLYBURIDE AND METFORMIN HYDROCHLORIDE,002,No,,Yes,TABLET,ORAL,Prescription
ANDA077882,COREPHARMA,MELOXICAM,002,No,,No,TABLET,ORAL,Prescription
ANDA077882,COREPHARMA,MELOXICAM,001,No,,No,TABLET,ORAL,Prescription
ANDA077893,PADDOCK LLC,POLYETHYLENE GLYCOL 3350,001,No,,No,FOR SOLUTION,ORAL,Discontinued
ANDA077907,TEVA PHARMS USA,SUMATRIPTAN SUCCINATE,001,No,,No,INJECTABLE,SUBCUTANEOUS,Discontinued
ANDA077927,UNICHEM,MELOXICAM,002,No,,No,TABLET,ORAL,Prescription
ANDA077927,UNICHEM,MELOXICAM,001,No,,No,TABLET,ORAL,Prescription
ANDA077946,PLD ACQUISITIONS,CETIRIZINE HYDROCHLORIDE ALLERGY,001,No,,No,TABLET,ORAL,Over-the-counter
ANDA077946,PLD ACQUISITIONS,CETIRIZINE HYDROCHLORIDE ALLERGY,002,No,,No,TABLET,ORAL,Over-the-counter
ANDA077948,CHARTWELL RX,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,003,No,,No,TABLET,ORAL,Prescription
ANDA077948,CHARTWELL RX,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,001,No,,No,TABLET,ORAL,Prescription
ANDA077948,CHARTWELL RX,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,002,No,,No,TABLET,ORAL,Prescription
ANDA077982,APOTEX,ALENDRONATE SODIUM,004,No,,No,TABLET,ORAL,Discontinued
ANDA077982,APOTEX,ALENDRONATE SODIUM,002,No,,No,TABLET,ORAL,Discontinued
ANDA077982,APOTEX,ALENDRONATE SODIUM,003,No,,No,TABLET,ORAL,Discontinued
ANDA077982,APOTEX,ALENDRONATE SODIUM,001,No,,No,TABLET,ORAL,Discontinued
ANDA077988,WOODWARD,FLUCONAZOLE IN DEXTROSE 5% IN PLASTIC CONTAINER,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA077988,WOODWARD,FLUCONAZOLE IN DEXTROSE 5% IN PLASTIC CONTAINER,002,No,,No,INJECTABLE,INJECTION,Discontinued
NDA017655,GE HEALTHCARE,NEOSCAN,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA077994,SANDOZ,IRINOTECAN HYDROCHLORIDE,002,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA077994,SANDOZ,IRINOTECAN HYDROCHLORIDE,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA077999,PLD ACQUISITIONS LLC,FEXOFENADINE HYDROCHLORIDE; PSEUDOEPHEDRINE HYDROCHLORIDE,001,No,,,"TABLET, EXTENDED RELEASE",ORAL,None (Tentative Approval)
ANDA078007,HIKMA,TORSEMIDE,002,No,,No,SOLUTION,INTRAVENOUS,Discontinued
ANDA078007,HIKMA,TORSEMIDE,001,No,,No,SOLUTION,INTRAVENOUS,Discontinued
ANDA078014,TARO PHARMS IRELAND,ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREE,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA078020,MYLAN PHARMS INC,VALSARTAN AND HYDROCHLOROTHIAZIDE,005,No,,No,TABLET,ORAL,Prescription
ANDA078020,MYLAN PHARMS INC,VALSARTAN AND HYDROCHLOROTHIAZIDE,003,No,,No,TABLET,ORAL,Prescription
ANDA078020,MYLAN PHARMS INC,VALSARTAN AND HYDROCHLOROTHIAZIDE,001,No,,No,TABLET,ORAL,Prescription
ANDA078020,MYLAN PHARMS INC,VALSARTAN AND HYDROCHLOROTHIAZIDE,004,No,,No,TABLET,ORAL,Prescription
ANDA078020,MYLAN PHARMS INC,VALSARTAN AND HYDROCHLOROTHIAZIDE,002,No,,No,TABLET,ORAL,Prescription
ANDA078024,BAXTER HLTHCARE CORP,CIPROFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA078024,BAXTER HLTHCARE CORP,CIPROFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER,002,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA078026,ROXANE,PAROXETINE HYDROCHLORIDE,004,No,,No,TABLET,ORAL,Discontinued
ANDA078026,ROXANE,PAROXETINE HYDROCHLORIDE,002,No,,No,TABLET,ORAL,Discontinued
ANDA078026,ROXANE,PAROXETINE HYDROCHLORIDE,003,No,,No,TABLET,ORAL,Discontinued
ANDA078026,ROXANE,PAROXETINE HYDROCHLORIDE,001,No,,No,TABLET,ORAL,Discontinued
ANDA078048,KVK TECH,CYCLOBENZAPRINE HYDROCHLORIDE,002,No,,No,TABLET,ORAL,Prescription
ANDA078048,KVK TECH,CYCLOBENZAPRINE HYDROCHLORIDE,001,No,,No,TABLET,ORAL,Prescription
NDA017661,NOVARTIS,TAVIST-1,002,No,,No,TABLET,ORAL,Discontinued
NDA017661,NOVARTIS,TAVIST-1,003,No,,No,TABLET,ORAL,Discontinued
NDA017661,NOVARTIS,TAVIST,001,Yes,,No,TABLET,ORAL,Discontinued
ANDA078062,BAXTER HLTHCARE CORP,CIPROFLOXACIN,002,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA078062,BAXTER HLTHCARE CORP,CIPROFLOXACIN,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA078076,RISING,ADENOSINE,001,No,,Yes,INJECTABLE,INJECTION,Prescription
ANDA078079,TEVA PHARMS,CICLOPIROX,001,No,,No,SOLUTION,TOPICAL,Discontinued
ANDA078081,SUN PHARM INDUSTRIES,AMLODIPINE BESYLATE,002,No,,No,TABLET,ORAL,Discontinued
ANDA078081,SUN PHARM INDUSTRIES,AMLODIPINE BESYLATE,003,No,,No,TABLET,ORAL,Discontinued
ANDA078081,SUN PHARM INDUSTRIES,AMLODIPINE BESYLATE,001,No,,No,TABLET,ORAL,Discontinued
ANDA078098,CURIUM,TECHNETIUM TC 99M SESTAMIBI,001,No,,No,INJECTABLE,INJECTION,Prescription
ANDA078115,TARO,CARBAMAZEPINE,003,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Prescription
ANDA078115,TARO,CARBAMAZEPINE,001,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Prescription
ANDA078115,TARO,CARBAMAZEPINE,002,No,,No,"TABLET, EXTENDED RELEASE",ORAL,Prescription
ANDA078152,GLENMARK PHARMS LTD,ONDANSETRON,001,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA078152,GLENMARK PHARMS LTD,ONDANSETRON,002,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA078154,LUPIN,LEVETIRACETAM,002,No,,No,TABLET,ORAL,Prescription
ANDA078154,LUPIN,LEVETIRACETAM,003,No,,No,TABLET,ORAL,Prescription
ANDA078154,LUPIN,LEVETIRACETAM,001,No,,No,TABLET,ORAL,Prescription
ANDA078173,PHARMOBEDIENT,RIZATRIPTAN BENZOATE,002,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Discontinued
ANDA078173,PHARMOBEDIENT,RIZATRIPTAN BENZOATE,001,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Discontinued
ANDA078190,PHARMOBEDIENT,LETROZOLE,001,No,,No,TABLET,ORAL,Discontinued
ANDA078211,SUN PHARM INDS LTD,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,003,No,,No,TABLET,ORAL,Discontinued
ANDA078211,SUN PHARM INDS LTD,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,001,No,,No,TABLET,ORAL,Discontinued
ANDA078211,SUN PHARM INDS LTD,QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,002,No,,No,TABLET,ORAL,Discontinued
ANDA078217,LUPIN,CARVEDILOL,004,No,,No,TABLET,ORAL,Discontinued
ANDA078217,LUPIN,CARVEDILOL,002,No,,No,TABLET,ORAL,Discontinued
ANDA078217,LUPIN,CARVEDILOL,003,No,,No,TABLET,ORAL,Discontinued
ANDA078217,LUPIN,CARVEDILOL,001,No,,No,TABLET,ORAL,Discontinued
ANDA078224,PHARMOBEDIENT,AMLODIPINE BESYLATE,002,No,,No,TABLET,ORAL,Discontinued
ANDA078224,PHARMOBEDIENT,AMLODIPINE BESYLATE,003,No,,No,TABLET,ORAL,Discontinued
ANDA078224,PHARMOBEDIENT,AMLODIPINE BESYLATE,001,No,,No,TABLET,ORAL,Discontinued
ANDA078226,ZYDUS PHARMS USA,AMLODIPINE BESYLATE,003,No,,No,TABLET,ORAL,Prescription
ANDA078226,ZYDUS PHARMS USA,AMLODIPINE BESYLATE,001,No,,No,TABLET,ORAL,Prescription
ANDA078226,ZYDUS PHARMS USA,AMLODIPINE BESYLATE,002,No,,No,TABLET,ORAL,Prescription
ANDA078235,ZYDUS PHARMS USA INC,TOPIRAMATE,004,No,,No,TABLET,ORAL,Prescription
ANDA078235,ZYDUS PHARMS USA INC,TOPIRAMATE,002,No,,No,TABLET,ORAL,Prescription
ANDA078235,ZYDUS PHARMS USA INC,TOPIRAMATE,003,No,,No,TABLET,ORAL,Prescription
ANDA078235,ZYDUS PHARMS USA INC,TOPIRAMATE,001,No,,No,TABLET,ORAL,Prescription
ANDA078244,ONESOURCE SPECIALTY,ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREE,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA078250,GLENMARK PHARMS LTD,NAPROXEN,002,No,,No,TABLET,ORAL,Prescription
ANDA078250,GLENMARK PHARMS LTD,NAPROXEN,003,No,,No,TABLET,ORAL,Prescription
ANDA078250,GLENMARK PHARMS LTD,NAPROXEN,001,No,,No,TABLET,ORAL,Prescription
ANDA078287,BAXTER HLTHCARE CORP,ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREE,001,No,,Yes,INJECTABLE,INJECTION,Prescription
ANDA078300,MN PHARMS,PAMIDRONATE DISODIUM,001,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA078300,MN PHARMS,PAMIDRONATE DISODIUM,002,No,,No,INJECTABLE,INJECTION,Discontinued
ANDA078301,DR REDDYS LABS LTD,VENLAFAXINE HYDROCHLORIDE,004,No,,No,TABLET,ORAL,Prescription
ANDA078301,DR REDDYS LABS LTD,VENLAFAXINE HYDROCHLORIDE,002,No,,No,TABLET,ORAL,Prescription
ANDA078301,DR REDDYS LABS LTD,VENLAFAXINE HYDROCHLORIDE,005,No,,No,TABLET,ORAL,Prescription
ANDA078301,DR REDDYS LABS LTD,VENLAFAXINE HYDROCHLORIDE,003,No,,No,TABLET,ORAL,Prescription
ANDA078301,DR REDDYS LABS LTD,VENLAFAXINE HYDROCHLORIDE,001,No,,No,TABLET,ORAL,Prescription
ANDA078309,MYLAN SPECIALITY LP,LEVALBUTEROL HYDROCHLORIDE,001,No,,Yes,SOLUTION,INHALATION,Prescription
ANDA078340,SUN PHARM,IMATINIB MESYLATE,001,No,,No,TABLET,ORAL,Discontinued
ANDA078340,SUN PHARM,IMATINIB MESYLATE,002,No,,No,TABLET,ORAL,Discontinued
ANDA078351,NATCO PHARMA USA,DESLORATADINE,001,No,,No,TABLET,ORAL,Discontinued
ANDA078361,PERRIGO,DESLORATADINE,001,No,,No,TABLET,ORAL,Discontinued
ANDA078367,REDDYS,DESLORATADINE,001,No,,No,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA078367,REDDYS,DESLORATADINE,002,No,,Yes,"TABLET, ORALLY DISINTEGRATING",ORAL,Prescription
ANDA078369,FOUGERA PHARMS,DESOXIMETASONE,001,No,,No,CREAM,TOPICAL,Prescription
ANDA078380,TEVA PHARMS,SILDENAFIL CITRATE,001,No,,No,TABLET,ORAL,Discontinued
